receiver_i,label_i,indegree,correct_joint,CE_joint,CE_text_all,CE_visual_all,CE_null_all,CE_exact_os,CE_first_os,CE_second_os,dCE_text_all,dCE_visual_all,dCE_null_all,dCE_exact_os,dCE_first_os,dCE_second_os,G_local_exact,G_local_first,G_global_exact,G_global_first,G_global_second
15183,17,8,False,3.75362611,5.64243126,2.29040194,4.36388111,2.14729548,2.14729548,2.14729548,1.88880515,-1.46322417,0.61025500,-1.60633063,-1.60633063,-1.60633063,1.84751558,1.84751558,1.60633063,1.60633063,1.60633063
3591,3,7,True,0.01806075,0.01817958,1.68751156,1.62578845,0.01675756,0.01109962,0.01270263,0.00011883,1.66945076,1.60772765,-0.00130320,-0.00696114,-0.00535813,0.00936965,0.00832995,0.00130320,0.00696114,0.00535813
15783,19,2,False,2.10427237,2.84672618,1.16997230,1.77673209,1.16997230,1.16997230,1.16997230,0.74245381,-0.93430007,-0.32754028,-0.93430007,-0.93430007,-0.93430007,1.21177542,1.21177542,0.93430007,0.93430007,0.93430007
10645,12,4,False,2.79619622,2.37492824,2.96957684,2.60053110,2.09734583,2.09734583,2.09734583,-0.42126799,0.17338061,-0.19566512,-0.69885039,-0.69885039,-0.69885039,0.74503136,0.74503136,0.69885039,0.69885039,0.69885039
3870,8,2,True,0.00589217,0.00994926,0.00556835,0.00935445,0.00549449,0.00549449,0.00549449,0.00405709,-0.00032382,0.00346228,-0.00039768,-0.00039768,-0.00039768,0.00039768,0.00039768,0.00039768,0.00039768,0.00039768
3587,5,1,False,4.09513998,3.99591660,4.35182619,4.22882795,3.99591660,3.99591660,3.99591660,-0.09922338,0.25668621,0.13368797,-0.09922338,-0.09922338,-0.09922338,0.09922242,0.09922242,0.09922338,0.09922338,0.09922338
12800,14,2,True,0.69645905,0.55811107,0.68156016,0.53810954,0.53138816,0.53138816,0.53138816,-0.13834798,-0.01489890,-0.15834951,-0.16507089,-0.16507089,-0.16507089,0.16798013,0.16798013,0.16507089,0.16507089,0.16507089
10768,13,378,True,0.12350932,18.95871162,17.71403694,0.08867636,0.00048590,0.00016902,0.00048590,18.83520317,17.59052849,-0.03483296,-0.12302342,-0.12334029,-0.12302342,2.06360054,2.06248879,0.12302342,0.12334029,0.12302342
16082,19,4,True,0.01635186,0.52603495,0.02220856,0.32575867,0.01603740,0.01603740,0.11019294,0.50968307,0.00585669,0.30940682,-0.00031447,-0.00031447,0.09384108,0.00031447,0.00031447,0.00031447,0.00031447,-0.09384108
11388,13,5,True,0.00330604,0.87519097,0.00101038,0.30193195,0.00101038,0.00101038,0.00268861,0.87188494,-0.00229566,0.29862592,-0.00229566,-0.00229566,-0.00061744,0.00350753,0.00350753,0.00229566,0.00229566,0.00061744
10641,12,1,True,0.14207213,0.07966733,0.16906677,0.09907500,0.07966733,0.07966733,0.07966733,-0.06240480,0.02699465,-0.04299713,-0.06240480,-0.06240480,-0.06240480,0.06240498,0.06240498,0.06240480,0.06240480,0.06240480
10606,12,10,True,0.00546865,0.02912814,0.05790824,0.25803399,0.00520351,0.00520351,0.00520351,0.02365949,0.05243959,0.25256535,-0.00026513,-0.00026513,-0.00026513,0.00026513,0.00026513,0.00026513,0.00026513,0.00026513
5549,8,1,True,0.68939936,0.84572220,0.63285106,0.78065473,0.63285106,0.63285106,0.63285106,0.15632284,-0.05654830,0.09125537,-0.05654830,-0.05654830,-0.05654830,0.05654669,0.05654669,0.05654830,0.05654830,0.05654830
1409,1,2,True,0.00810619,0.05298497,0.06272980,0.30775720,0.00810619,0.00810619,0.05174407,0.04487878,0.05462361,0.29965100,0.00000000,0.00000000,0.04363788,0.00000000,0.00000000,0.00000000,0.00000000,-0.04363788
16627,19,3,True,0.47950399,2.71645284,0.26221052,1.79744399,0.26221052,0.26221052,0.26221052,2.23694897,-0.21729347,1.31794000,-0.21729347,-0.21729347,-0.21729347,0.40208724,0.40208724,0.21729347,0.21729347,0.21729347
6555,11,2,False,1.59950733,1.33941972,1.19143844,0.83523357,0.72821927,0.72821927,0.72821927,-0.26008761,-0.40806890,-0.76427376,-0.87128806,-0.87128806,-0.87128806,0.92869794,0.92869794,0.87128806,0.87128806,0.87128806
5209,8,3,True,0.29527372,0.44233313,0.28495836,0.42707059,0.28090027,0.28090027,0.28090027,0.14705941,-0.01031536,0.13179687,-0.01437345,-0.01437345,-0.01437345,0.01446417,0.01446417,0.01437345,0.01437345,0.01437345
718,1,1,True,0.00972533,0.01850519,0.05806393,0.11377712,0.00972533,0.00972533,0.05806393,0.00877986,0.04833860,0.10405178,0.00000000,0.00000000,0.04833860,0.00000000,0.00000000,0.00000000,0.00000000,-0.04833860
1050,1,2,True,0.00004780,0.00035065,0.00017904,0.00144687,0.00004780,0.00004780,0.00035065,0.00030285,0.00013123,0.00139907,0.00000000,0.00000000,0.00030285,0.00000000,0.00000000,0.00000000,0.00000000,-0.00030285
2607,3,2,True,0.01430565,0.09993532,0.15637405,0.73144805,0.01430565,0.01430565,0.13083509,0.08562967,0.14206840,0.71714240,0.00000000,0.00000000,0.11652943,0.00000000,0.00000000,0.00000000,0.00000000,-0.11652943
10752,13,3,True,0.00489940,0.28181925,0.03030581,0.49232310,0.00172383,0.00172383,0.25088337,0.27691984,0.02540641,0.48742369,-0.00317557,-0.00317557,0.24598397,0.00324540,0.00324540,0.00317557,0.00317557,-0.24598397
7783,9,110,True,0.15515365,0.14330755,2.08490849,1.89456856,0.05475140,0.05475140,0.05475151,-0.01184610,1.92975485,1.73941493,-0.10040225,-0.10040225,-0.10040213,0.15566018,0.15566018,0.10040225,0.10040225,0.10040213
57,1,1,True,0.04974776,0.03208987,0.18257450,0.10352866,0.03208987,0.03208987,0.03208987,-0.01765789,0.13282673,0.05378089,-0.01765789,-0.01765789,-0.01765789,0.01765789,0.01765789,0.01765789,0.01765789,0.01765789
5486,8,1,True,0.06040716,0.37386128,0.03557886,0.19825535,0.03557886,0.03557886,0.06040716,0.31345412,-0.02482830,0.13784818,-0.02482830,-0.02482830,0.00000000,0.02482842,0.02482842,0.02482830,0.02482830,0.00000000
3908,7,33,True,0.12018277,0.77287591,0.21566382,1.05982995,0.07993182,0.07993182,0.07993182,0.65269315,0.09548105,0.93964720,-0.04025096,-0.04025096,-0.04025096,0.05093033,0.05093033,0.04025096,0.04025096,0.04025096
5389,8,5,True,0.27906170,2.10171986,0.06585634,0.92581308,0.06585634,0.06585634,0.06585634,1.82265818,-0.21320537,0.64675140,-0.21320537,-0.21320537,-0.21320537,0.34275404,0.34275404,0.21320537,0.21320537,0.21320537
11123,13,1,True,0.00038402,0.02428929,0.00151793,0.04955072,0.00038402,0.00038402,0.02428929,0.02390527,0.00113391,0.04916671,0.00000000,0.00000000,0.02390527,0.00000000,0.00000000,0.00000000,0.00000000,-0.02390527
11153,13,24,True,0.10599519,0.97520292,0.12536581,0.34702200,0.01909938,0.01909938,0.01909938,0.86920774,0.01937062,0.24102682,-0.08689581,-0.08689581,-0.08689581,0.22299393,0.22299390,0.08689581,0.08689581,0.08689581
11188,13,10,True,0.01043908,0.29605195,0.02368386,0.26493016,0.00693391,0.00693391,0.00693391,0.28561288,0.01324478,0.25449109,-0.00350517,-0.00350517,-0.00350517,0.00350517,0.00350517,0.00350517,0.00350517,0.00350517
13553,15,6,True,0.01176184,0.32970521,0.01340284,0.31209150,0.00758529,0.00758529,0.01041395,0.31794336,0.00164100,0.30032966,-0.00417655,-0.00417655,-0.00134789,0.00482309,0.00482309,0.00417655,0.00417655,0.00134789
4860,7,61,True,0.00011980,0.07165425,0.00082173,0.13541743,0.00074013,0.00054643,0.00072119,0.07153445,0.00070193,0.13529763,0.00062034,0.00042663,0.00060140,0.00026152,0.00025901,-0.00062034,-0.00042663,-0.00060140
1469,1,1,True,0.00020264,0.00202510,0.00148746,0.01230459,0.00020264,0.00020264,0.01230459,0.00182247,0.00128482,0.01210195,0.00000000,0.00000000,0.01210195,0.00000000,0.00000000,0.00000000,0.00000000,-0.01210195
9415,12,8,True,0.03734860,0.01508260,0.33258203,0.08736026,0.01005182,0.01005182,0.01005182,-0.02226600,0.29523343,0.05001166,-0.02729678,-0.02729678,-0.02729678,0.06176224,0.06176224,0.02729678,0.02729678,0.02729678
393,1,1,True,0.00065544,0.01088184,0.00261917,0.03841328,0.00065544,0.00065544,0.01088184,0.01022641,0.00196374,0.03775785,0.00000000,0.00000000,0.01022641,0.00000000,0.00000000,0.00000000,0.00000000,-0.01022641
5466,7,6,True,0.01068608,0.17459218,0.01530756,0.20861496,0.01068608,0.01068608,0.01068608,0.16390610,0.00462148,0.19792888,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
13663,15,1,True,0.02936513,2.52713776,0.11486616,2.08684158,0.02936513,0.11486616,0.02936513,2.49777269,0.08550103,2.05747652,0.00000000,0.08550103,0.00000000,0.00000000,-0.08550119,0.00000000,-0.08550103,0.00000000
17025,19,1,True,0.78343737,2.09254169,0.85694158,2.18095279,0.78343737,0.78343737,0.78343737,1.30910432,0.07350421,1.39751542,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
16433,17,2,True,0.00065472,0.17559859,0.00027188,0.12742773,0.00027188,0.00027188,0.00904451,0.17494386,-0.00038284,0.12677300,-0.00038284,-0.00038284,0.00838979,0.00067082,0.00067082,0.00038284,0.00038284,-0.00838979
16997,17,1,True,0.33048671,0.70279670,0.32092285,0.66367006,0.32092285,0.33048671,0.32092285,0.37230998,-0.00956386,0.33318335,-0.00956386,0.00000000,-0.00956386,0.00956410,0.00000000,0.00956386,0.00000000,0.00956386
6746,11,2,False,1.90421271,1.55679834,1.96506512,1.60941613,1.55679834,1.55679834,1.55679834,-0.34741437,0.06085241,-0.29479659,-0.34741437,-0.34741437,-0.34741437,0.35607564,0.35607564,0.34741437,0.34741437,0.34741437
4732,7,10,True,0.13068803,0.48769599,0.20829327,0.71471673,0.13068803,0.13068803,0.13068803,0.35700798,0.07760525,0.58402872,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
15955,17,6,True,0.00055953,0.15419529,0.00257458,0.20079474,0.00046660,0.00046660,0.00075240,0.15363577,0.00201505,0.20023522,-0.00009294,-0.00009294,0.00019287,0.00009294,0.00009294,0.00009294,0.00009294,-0.00019287
14164,15,9,True,0.22514255,0.56428838,0.19590943,0.49619105,0.08749133,0.08749123,0.08749133,0.33914584,-0.02923313,0.27104849,-0.13765122,-0.13765132,-0.13765122,0.17571917,0.17571917,0.13765122,0.13765132,0.13765122
1251,1,2,True,0.00117781,0.03263265,0.00259765,0.06997158,0.00117781,0.00117781,0.00913264,0.03145484,0.00141984,0.06879377,0.00000000,0.00000000,0.00795483,0.00000000,0.00000000,0.00000000,0.00000000,-0.00795483
12908,14,1,False,4.16208172,3.57706404,1.58017755,1.35657167,1.35657167,1.58017755,1.35657167,-0.58501768,-2.58190417,-2.80551004,-2.80551004,-2.58190417,-2.80551004,2.80550838,2.58190513,2.80551004,2.58190417,2.80551004
7765,9,5,True,0.00423321,0.04296794,0.00247720,0.02123712,0.00247720,0.00247720,0.00247720,0.03873473,-0.00175601,0.01700391,-0.00175601,-0.00175601,-0.00175601,0.00282858,0.00282858,0.00175601,0.00175601,0.00175601
14723,16,3,True,0.37049392,0.74818701,0.51439142,0.94434536,0.37049392,0.37049392,0.37049392,0.37769309,0.14389750,0.57385147,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
6533,9,9,True,0.56445014,0.64753205,0.12492634,0.15561228,0.09611140,0.09611140,0.09611140,0.08308190,-0.43952382,-0.40883785,-0.46833873,-0.46833873,-0.46833873,0.80954552,0.80954552,0.46833873,0.46833873,0.46833873
9164,12,5,True,0.28272879,0.17292693,1.63362658,0.54851568,0.09999616,0.09999616,0.17292693,-0.10980186,1.35089779,0.26578689,-0.18273264,-0.18273264,-0.10980186,0.31928930,0.31928930,0.18273264,0.18273264,0.10980186
11280,13,1,True,0.01476915,0.03629244,0.03618253,0.04569942,0.01476915,0.01476915,0.04569942,0.02152329,0.02141339,0.03093027,0.00000000,0.00000000,0.03093027,0.00000000,0.00000000,0.00000000,0.00000000,-0.03093027
11292,13,9,True,0.00117650,0.21744488,0.00322299,0.11976503,0.00130140,0.00130140,0.00119365,0.21626838,0.00204649,0.11858853,0.00012490,0.00012490,0.00001715,0.00029316,0.00029316,-0.00012490,-0.00012490,-0.00001715
13052,15,3,True,0.44817466,2.08007860,0.58761376,2.39829516,0.44817466,0.44817466,0.44817466,1.63190389,0.13943911,1.95012045,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1452,1,4,True,0.00013565,0.00638066,0.00196716,0.03045418,0.00011050,0.00011050,0.00233318,0.00624501,0.00183151,0.03031853,-0.00002515,-0.00002515,0.00219753,0.00002515,0.00002515,0.00002515,0.00002515,-0.00219753
12390,14,21,True,0.00875338,0.23985991,0.00220877,0.12817183,0.00203831,0.00203831,0.00262571,0.23110652,-0.00654461,0.11941845,-0.00671507,-0.00671507,-0.00612767,0.01424189,0.01424189,0.00671507,0.00671507,0.00612767
9714,12,12,True,0.00909519,0.07031043,0.04390002,0.24939033,0.00822088,0.00822088,0.00822088,0.06121524,0.03480484,0.24029514,-0.00087431,-0.00087431,-0.00087431,0.00108935,0.00108935,0.00087431,0.00087431,0.00087431
15402,19,1,True,0.30384088,1.15014362,0.47810978,1.04198813,0.30384088,0.30384088,0.30384088,0.84630275,0.17426890,0.73814726,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1536,1,1,True,0.00053856,0.03005887,0.00504423,0.12157707,0.00053856,0.00053856,0.12157707,0.02952030,0.00450567,0.12103850,0.00000000,0.00000000,0.12103850,0.00000000,0.00000000,0.00000000,0.00000000,-0.12103850
13600,15,1,True,0.10051248,0.30237356,0.11927728,0.35436368,0.10051248,0.10051248,0.10051248,0.20186108,0.01876480,0.25385121,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
92,1,5,True,0.03519420,0.01152394,0.05023956,0.01638552,0.01151145,0.01151145,0.01151145,-0.02367025,0.01504536,-0.01880867,-0.02368274,-0.02368274,-0.02368274,0.03414736,0.03414736,0.02368274,0.02368274,0.02368274
2304,5,2,False,2.59299946,2.24942827,3.17334223,2.82042241,2.24942827,2.24942827,2.24942827,-0.34357119,0.58034277,0.22742295,-0.34357119,-0.34357119,-0.34357119,0.37095189,0.37095189,0.34357119,0.34357119,0.34357119
15972,17,2,True,0.00462213,0.17914650,0.01666084,0.31786218,0.00462213,0.00462213,0.11305127,0.17452437,0.01203871,0.31324005,0.00000000,0.00000000,0.10842914,0.00000000,0.00000000,0.00000000,0.00000000,-0.10842914
7892,9,1,True,0.14646396,0.31685272,0.15241884,0.33172992,0.14646396,0.14646396,0.15241884,0.17038876,0.00595488,0.18526596,0.00000000,0.00000000,0.00595488,0.00000000,0.00000000,0.00000000,0.00000000,-0.00595488
6946,10,18,True,0.00009465,0.03134312,0.00033456,0.06781767,0.00009465,0.00009465,0.00009465,0.03124847,0.00023992,0.06772302,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
5165,8,2,False,2.23821449,2.74991369,1.91793728,2.38458180,1.91793728,1.91793728,1.91793728,0.51169920,-0.32027721,0.14636731,-0.32027721,-0.32027721,-0.32027721,0.32185245,0.32185245,0.32027721,0.32027721,0.32027721
10773,13,10,True,0.00141044,0.07776354,0.00369842,0.07808256,0.00129997,0.00129997,0.00129997,0.07635310,0.00228797,0.07667212,-0.00011048,-0.00011048,-0.00011048,0.00013404,0.00013404,0.00011048,0.00011048,0.00011048
12765,14,9,False,10.79383373,9.40955162,7.94972658,6.97676086,6.73830605,6.73830605,6.73830605,-1.38428211,-2.84410715,-3.81707287,-4.05552769,-4.05552769,-4.05552769,4.75623512,4.75623512,4.05552769,4.05552769,4.05552769
8747,12,5,True,0.00157875,0.01153856,0.00321919,0.02037173,0.00157875,0.00157875,0.00202582,0.00995980,0.00164043,0.01879298,0.00000000,0.00000000,0.00044706,0.00000000,0.00000000,0.00000000,0.00000000,-0.00044706
9168,12,1,True,0.01892627,0.04801076,0.02418539,0.06321414,0.01892627,0.01892627,0.02418539,0.02908449,0.00525912,0.04428787,0.00000000,0.00000000,0.00525912,0.00000000,0.00000000,0.00000000,0.00000000,-0.00525912
10017,12,5,True,0.00234424,0.00753726,0.00457894,0.01406918,0.00234424,0.00234424,0.00234424,0.00519302,0.00223470,0.01172494,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
13278,15,1,True,0.69561714,1.52898967,0.86966556,1.79011524,0.69561714,0.69561714,0.69561714,0.83337253,0.17404842,1.09449816,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
9586,12,1,True,0.09064312,0.08281618,0.17398241,0.14580877,0.08281618,0.08281618,0.08281618,-0.00782695,0.08333929,0.05516565,-0.00782695,-0.00782695,-0.00782695,0.00782695,0.00782695,0.00782695,0.00782695,0.00782695
11655,13,7,True,0.00007820,0.01397808,0.00025579,0.01934811,0.00007820,0.00007820,0.00009214,0.01389988,0.00017759,0.01926991,0.00000000,0.00000000,0.00001395,0.00000000,0.00000000,0.00000000,0.00000000,-0.00001395
346,0,33,False,0.89962572,0.57545501,2.55219555,1.09545004,0.34823135,0.34823135,0.34823135,-0.32417071,1.65256977,0.19582433,-0.55139434,-0.55139434,-0.55139434,1.63407278,1.63407278,0.55139434,0.55139434,0.55139434
1336,0,19,True,0.04936931,0.37098876,0.08705894,0.37847614,0.00987077,0.00987077,0.00987077,0.32161945,0.03768963,0.32910684,-0.03949854,-0.03949854,-0.03949854,0.06650227,0.06650227,0.03949854,0.03949854,0.03949854
17,1,8,True,0.00004864,0.00308597,0.00027164,0.00744367,0.00004756,0.00004756,0.00007653,0.00303734,0.00022300,0.00739503,-0.00000107,-0.00000107,0.00002789,0.00000107,0.00000107,0.00000107,0.00000107,-0.00002789
10262,12,4,True,0.07866994,0.11928998,0.09186900,0.13882834,0.07228367,0.07228367,0.07228367,0.04062004,0.01319905,0.06015839,-0.00638627,-0.00638627,-0.00638627,0.00657252,0.00657252,0.00638627,0.00638627,0.00638627
6271,8,5,True,0.00906046,0.05130431,0.00734037,0.03868627,0.00734037,0.00734037,0.00792218,0.04224385,-0.00172009,0.02962581,-0.00172009,-0.00172009,-0.00113828,0.00202544,0.00202544,0.00172009,0.00172009,0.00113828
16630,17,4,True,0.00373583,0.12560491,0.00379081,0.14156067,0.00280428,0.00280428,0.00379081,0.12186909,0.00005499,0.13782485,-0.00093155,-0.00093155,0.00005499,0.00103769,0.00103769,0.00093155,0.00093155,-0.00005499
13057,15,1,True,0.18878199,0.21871251,0.20249575,0.23427483,0.18878199,0.18878199,0.18878199,0.02993052,0.01371376,0.04549284,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
3865,7,1,True,0.01969321,0.04873948,0.02155403,0.05288921,0.01969321,0.01969321,0.01969321,0.02904627,0.00186082,0.03319599,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
16824,17,1,False,6.80488157,6.32270050,5.65713835,5.13772774,5.13772774,5.13772774,5.13772774,-0.48218107,-1.14774323,-1.66715384,-1.66715384,-1.66715384,-1.66715384,1.66715002,1.66715002,1.66715384,1.66715384,1.66715384
3504,4,1,False,3.02259350,2.87670422,2.80973601,2.68655038,2.68655038,2.68655038,2.68655038,-0.14588928,-0.21285748,-0.33604312,-0.33604312,-0.33604312,-0.33604312,0.33604193,0.33604193,0.33604312,0.33604312,0.33604312
135,2,27,False,2.35072899,4.48747587,1.29386044,2.64738369,1.01444805,1.01444805,1.01444805,2.13674688,-1.05686855,0.29665470,-1.33628094,-1.33628094,-1.33628094,2.65228152,2.65228152,1.33628094,1.33628094,1.33628094
5397,7,25,True,0.01905283,2.14978337,0.00704140,0.87445837,0.00567219,0.00567219,0.00631077,2.13073063,-0.01201143,0.85540557,-0.01338064,-0.01338064,-0.01274205,0.02771640,0.02771640,0.01338064,0.01338064,0.01274205
9587,12,1,True,1.18078744,1.09017277,1.32206571,1.19724405,1.09017277,1.18078744,1.09017277,-0.09061468,0.14127827,0.01645660,-0.09061468,0.00000000,-0.09061468,0.09061468,0.00000000,0.09061468,0.00000000,0.09061468
4535,7,16,True,0.01434972,0.37622947,0.01322933,0.29805660,0.01167171,0.01167171,0.01167171,0.36187974,-0.00112039,0.28370687,-0.00267801,-0.00267801,-0.00267801,0.00364385,0.00364385,0.00267801,0.00267801,0.00267801
4676,7,6,True,1.00356972,1.85719776,1.36322713,2.22995710,1.00356972,1.00356984,1.00356948,0.85362804,0.35965741,1.22638738,0.00000000,0.00000012,-0.00000024,0.00000000,0.00000000,0.00000000,-0.00000012,0.00000024
15429,17,2,True,0.01284363,0.45233059,0.02379352,0.62684894,0.00966123,0.00966123,0.48101422,0.43948695,0.01094990,0.61400533,-0.00318240,-0.00318240,0.46817058,0.00318240,0.00318240,0.00318240,0.00318240,-0.46817058
13842,15,7,True,0.25667584,0.66925538,0.20949028,0.54050571,0.17501076,0.17501076,0.17501065,0.41257954,-0.04718556,0.28382987,-0.08166508,-0.08166508,-0.08166519,0.09127168,0.09127168,0.08166508,0.08166508,0.08166519
766,1,2,False,3.60442734,5.22333670,3.63640141,5.65620136,3.51073241,3.60442734,3.60442734,1.61890936,0.03197408,2.05177402,-0.09369493,0.00000000,0.00000000,0.09369349,0.00000000,0.09369493,0.00000000,0.00000000
10463,12,1,False,1.64256275,1.44863331,1.95226824,1.71093166,1.44863331,1.44863331,1.44863331,-0.19392943,0.30970550,0.06836891,-0.19392943,-0.19392943,-0.19392943,0.19392967,0.19392967,0.19392943,0.19392943,0.19392943
