dataset,train_seed,analysis_seed,receiver_i,neighbor_j,edge_id,label_i,label_j,degree_i,degree_j,edge_norm,receiver_degree_bin,receiver_correct_full,full_confidence,sim_text,sim_visual,L_null,L_text,L_visual,L_joint,Q_text,Q_visual,Q_joint,S_exact,S_norm,Q_text_1,Q_visual_1,Q_joint_1,Q_text_2,Q_visual_2,Q_joint_2,S_second,best_exact,best_first,best_second
Grocery,42,12345,9803,10634,85947,12,12,2,10,0.22360679507255554,1,True,0.9540618658065796,0.9634762406349182,0.9156253337860107,0.0808008462190628,0.07463180273771286,0.053080156445503235,0.04702676460146904,0.006169043481349945,0.02772068977355957,0.033774081617593765,-0.00011565163731575012,-0.0017092092894017696,0.008256978324184372,0.03641642644658269,0.04467340477076706,0.005873298072948477,0.025946122883364585,0.03135745677708829,-0.00046196417922477265,3,3,3
Grocery,42,12345,3397,3251,15079,4,4,1,1,1.0,0,False,0.9572739601135254,0.8913628458976746,0.8960095643997192,4.969706058502197,6.48732852935791,6.107937335968018,7.548704147338867,-1.517622470855713,-1.1382312774658203,-2.57899808883667,0.07685565948486328,0.014681534841656685,-1.4099676148898495,-0.21820764537185927,-1.6281752602617088,-1.5291911745707232,-2.6516649265196857,-4.4084700397085435,-0.22761393861813461,0,0,0
Grocery,42,12345,2911,1363,5696,5,0,4,8,0.1767766922712326,1,False,0.37158459424972534,0.9225884675979614,0.8919169306755066,1.7582576274871826,1.3197283744812012,1.6388189792633057,1.2209017276763916,0.43852925300598145,0.11943864822387695,0.537355899810791,-0.020612001419067383,-0.01881818100810051,0.4758509658633532,0.180589462549233,0.656440428412586,0.4386789643398032,0.11744766616321027,0.5387552744793953,-0.017371356023618154,3,3,3
Grocery,42,12345,6816,10832,89274,11,13,3,189,0.041996050626039505,1,True,0.9902572631835938,0.6807225346565247,0.5449731349945068,0.008884659968316555,0.008849212899804115,0.0097876638174057,0.009790497832000256,3.544706851243973e-05,-0.0009030038490891457,-0.0009058378636837006,-3.828108310699463e-05,-0.020756443962454796,9.145214390137915e-05,-0.0008333661994443226,-0.0007419140555429432,3.4325561349957424e-05,-0.000899745957077498,-0.0008993745295492737,-3.3954133821733094e-05,1,1,1
Grocery,42,12345,10646,9359,71509,12,12,5,98,0.04517539218068123,2,True,0.9169889688491821,0.9578025341033936,0.8949934244155884,0.1016833707690239,0.09282604604959488,0.09510665386915207,0.08665980398654938,0.008857324719429016,0.006576716899871826,0.015023566782474518,-0.00041047483682632446,-0.013476918451488018,0.009463109984370763,0.006905887830733083,0.01636899781510384,0.008823674072864227,0.006563551018051235,0.014939028637567502,-0.00044819645334795953,3,3,3
Grocery,42,12345,1836,11043,91757,0,13,8,11,0.10660035908222198,2,False,0.563750147819519,0.9492667317390442,0.7256739139556885,2.6423721313476562,2.712097644805908,2.7948179244995117,2.863920211791992,-0.06972551345825195,-0.15244579315185547,-0.22154808044433594,0.0006232261657714844,0.0014045502757653594,-0.03631927010288905,-0.1419767405170896,-0.17829601061997863,-0.07119557989351244,-0.15289053918444254,-0.2274249332629051,-0.003338814184950134,0,0,0
Grocery,42,12345,15156,3473,16642,18,4,11,35,0.05096472054719925,3,False,0.31721028685569763,0.77407306432724,0.8117586374282837,4.258623123168945,4.321876525878906,4.1369194984436035,4.199342727661133,-0.06325340270996094,0.1217036247253418,0.0592803955078125,0.0008301734924316406,0.003399042645469308,-0.06258137142473669,0.12985193483163715,0.06727056340690048,-0.06324509687103701,0.12180493740167012,0.0592131107311113,0.000653270200478201,2,2,2
Grocery,42,12345,12314,7424,52175,14,9,14,104,0.02620711922645569,3,True,0.836745023727417,0.964043915271759,0.9976621866226196,0.17107748985290527,0.17772087454795837,0.17151771485805511,0.17823590338230133,-0.006643384695053101,-0.0004402250051498413,-0.007158413529396057,-7.480382919311523e-05,-0.005252327769994736,-0.0064270454599056935,-0.0004148656107953551,-0.0068419110707010474,-0.006640782342534401,-0.00044059136389635527,-0.007154579352350009,-7.3205645919253e-05,0,0,0
Grocery,42,12345,15073,5970,40518,17,8,5,137,0.03820803761482239,2,True,0.6277391910552979,0.6600590944290161,0.8849965929985046,0.4436754286289215,0.47130316495895386,0.4383994936943054,0.46563053131103516,-0.02762773633003235,0.005275934934616089,-0.021955102682113647,0.0003966987133026123,0.007231270428746939,-0.026879541532777686,0.005385683089481398,-0.02149385844329629,-0.02761861097412612,0.005274651859184981,-0.0219516888917124,0.00039227022322873856,2,2,2
Grocery,42,12345,11039,11070,92015,13,13,11,28,0.05698028951883316,3,True,0.7068537473678589,0.9604050517082214,0.586482584476471,0.38015216588974,0.42127519845962524,0.31200215220451355,0.346931517124176,-0.041123032569885254,0.06815001368522644,0.033220648765563965,0.006193667650222778,0.04346625134348869,-0.0391915983743019,0.07391552389758875,0.03472392552328685,-0.04109376485713204,0.0679663869979668,0.03316967912678304,0.006297056985948277,2,2,2
Grocery,42,12345,703,510,2205,1,1,3,1,0.5773502588272095,1,True,0.7480379939079285,0.9041905403137207,0.6404217481613159,1.0501554012298584,0.8224169015884399,0.39633575081825256,0.29030150175094604,0.22773849964141846,0.6538196802139282,0.7598538994789124,-0.12170428037643433,-0.0741460844874382,0.266288750667469,0.8825500298996123,1.1488387805670819,0.21061504582686513,0.6530394259104677,0.7062145895873563,-0.15743988214997656,3,3,3
Grocery,42,12345,6580,8075,57169,10,10,13,4,0.1386750489473343,3,True,0.9998934268951416,0.9609323740005493,0.9094809293746948,0.00018690270371735096,0.00016950124700088054,0.0001174142598756589,0.00010656742961145937,1.740145671647042e-05,6.948844384169206e-05,8.033527410589159e-05,-6.554626452270895e-06,-0.03919406980276108,1.8940838748537815e-05,9.006455381940274e-05,0.00010900539256794057,1.704253921380929e-05,6.498153375406182e-05,7.316144573825582e-05,-8.86262722961529e-06,3,3,3
Grocery,42,12345,1631,1737,7390,1,1,3,10,0.18257418274879456,1,True,0.9996803998947144,0.9855173230171204,0.8380643725395203,0.0010369406081736088,0.0005794276366941631,0.0005740663618780673,0.0003196682082489133,0.0004575129714794457,0.0004628742462955415,0.0007172723999246955,-0.00020311481785029173,-0.12402673810720444,0.0006193508936266325,0.0006137684518445612,0.0012331193454711937,0.0004195136593967609,0.0004315572886790934,0.00048756481049617214,-0.0003635061375796821,3,3,3
Grocery,42,12345,15571,15435,133048,19,19,5,3,0.25819888710975647,2,True,0.9059898257255554,0.9061146974563599,0.9241905212402344,0.200791135430336,0.242503821849823,0.08381404727697372,0.09872718155384064,-0.041712686419487,0.11697708815336227,0.10206395387649536,0.026799552142620087,0.10277725756168365,-0.03629001239858808,0.18020392307630528,0.1439139106777172,-0.04132807493952165,0.09716033491340448,0.09192944375906659,0.036097183785183756,2,2,2
Grocery,42,12345,10888,12137,102499,13,13,1,116,0.09284766763448715,0,False,0.6552957892417908,0.9299576878547668,0.6817564368247986,3.1654109954833984,3.093587875366211,2.255324125289917,2.181058168411255,0.0718231201171875,0.9100868701934814,0.9843528270721436,0.0024428367614746094,0.0012423754669725895,0.07437243607363005,0.9714331551575116,1.0458055912311417,0.07184322188427948,0.91058070117535,0.9879954444689357,0.005571521409306279,3,3,3
Grocery,42,12345,10386,9716,75428,12,12,6,23,0.08512565493583679,2,True,0.8840010762214661,0.9555564522743225,0.6729439496994019,0.1737724244594574,0.16728712618350983,0.1277051568031311,0.12329699844121933,0.006485298275947571,0.046067267656326294,0.05047542601823807,-0.002077139914035797,-0.02016092650592327,0.006931756225378238,0.05406007370582584,0.06099182993120408,0.006463804273302438,0.04517478044723662,0.0489128739937117,-0.0027257107268273614,3,3,3
Grocery,42,12345,4120,14198,122334,8,15,4,33,0.08703882992267609,1,True,0.9876349568367004,0.8179225325584412,0.5573737621307373,0.011122134514153004,0.011888955719769001,0.011702814139425755,0.012442111037671566,-0.0007668212056159973,-0.0005806796252727509,-0.0013199765235185623,2.7524307370185852e-05,0.010318439453840256,-0.0007269781471923261,-0.00024710015294115376,-0.0009740783001334798,-0.0007656244306425647,-0.0005466831700614216,-0.0012703274144375473,4.198018626643896e-05,0,0,0
Grocery,42,12345,5967,4478,26379,8,8,3,30,0.10540925711393356,1,True,0.6499765515327454,0.9051477909088135,0.771888017654419,0.7048091292381287,0.8218905925750732,0.35777702927589417,0.43081897497177124,-0.11708146333694458,0.3470320999622345,0.2739901542663574,0.044039517641067505,0.059665754437446594,-0.1096516807688063,0.44939262444515743,0.3397409436763512,-0.1170155303002765,0.3380725363412617,0.26531112573689414,0.04425411969590892,2,2,2
Grocery,42,12345,15201,16291,137521,18,18,9,1,0.3333333432674408,2,True,0.9528492093086243,0.9079865217208862,0.7376279830932617,0.12279114872217178,0.1591438204050064,0.04146250709891319,0.04829862713813782,-0.036352671682834625,0.08132864534854889,0.07449252158403397,0.029516547918319702,0.15359294414520264,-0.030348687533082046,0.16291796308707437,0.13256927555399234,-0.03563416629644882,0.034444802210001124,0.04880941836895149,0.04999878245539918,2,2,3
Grocery,42,12345,13258,13296,112546,16,16,2,73,0.08276058733463287,1,True,0.981916606426239,0.8571406602859497,0.8561117649078369,0.025175241753458977,0.024395626038312912,0.018989084288477898,0.018248876556754112,0.0007796157151460648,0.006186157464981079,0.0069263651967048645,-3.940798342227936e-05,-0.0028367091435939074,0.0008880681155924471,0.007553025326119648,0.008441093441712096,0.0007765561228860441,0.005989766995791317,0.006694394096552854,-7.192902212450804e-05,3,3,3
Grocery,42,12345,9628,9963,78263,12,12,2,4,0.3535533845424652,1,False,0.7588040828704834,0.893170177936554,0.8241031169891357,2.6083717346191406,2.461491107940674,2.438924789428711,2.285207986831665,0.1468806266784668,0.1694469451904297,0.3231637477874756,0.0068361759185791016,0.010690021328628063,0.16140419373783238,0.1925009120517727,0.35390510578960527,0.14286327520949763,0.17034739189763984,0.32083139329938715,0.007620726192249683,3,3,3
Grocery,42,12345,16925,6392,43804,19,11,3,5,0.25819888710975647,1,False,0.7081752419471741,0.9787389636039734,0.7516247034072876,4.295051574707031,4.202845096588135,3.771840810775757,3.6873366832733154,0.09220647811889648,0.5232107639312744,0.6077148914337158,-0.007702350616455078,-0.006297234911471605,0.09409491660475454,0.5615230285362616,0.6556179451410161,0.09236109468037364,0.5310632238171804,0.6185762339594247,-0.004848084538129349,3,3,3
Grocery,42,12345,12120,10879,89947,13,13,15,25,0.05163978040218353,3,True,0.9911549091339111,0.8994486927986145,0.9571443796157837,0.011070379056036472,0.011108812876045704,0.00883597880601883,0.008884423412382603,-3.843382000923157e-05,0.002234400250017643,0.0021859556436538696,-1.0010786354541779e-05,-0.0022451751865446568,1.690062379915185e-05,0.0025212342986859803,0.0025381349224851326,-3.8445637864732817e-05,0.0022072154624461935,0.0021456956266468936,-2.3074197934567272e-05,2,3,2
Grocery,42,12345,4630,5393,35472,7,7,25,9,0.06666667014360428,3,True,0.9767781496047974,0.6244155168533325,0.9080877304077148,0.027409542351961136,0.026280824095010757,0.02452300675213337,0.023495709523558617,0.0011287182569503784,0.0028865355998277664,0.003913832828402519,-0.00010142102837562561,-0.01279099378734827,0.0011596682600478407,0.0032631541447254407,0.0044228224047732825,0.0011279861275677342,0.0028588167106974663,0.003872227307299142,-0.00011457553096605845,3,3,3
Grocery,42,12345,10600,4722,29288,12,7,26,24,0.0400320403277874,3,True,0.7673093676567078,0.8655915260314941,0.6711417436599731,0.25202280282974243,0.2575210630893707,0.2592504024505615,0.2648652195930481,-0.005498260259628296,-0.007227599620819092,-0.012842416763305664,-0.00011655688285827637,-0.004558650776743889,-0.0054195950978036395,-0.007131814686965367,-0.01255140978476901,-0.005497830514965531,-0.00722670779545329,-0.012839166859911065,-0.00011462854949224454,0,0,0
Grocery,42,12345,3756,16772,140173,4,17,1,3,0.5773502588272095,0,False,0.48506519198417664,0.9444403648376465,0.7256420254707336,3.3768229484558105,4.234181880950928,2.9989821910858154,3.972740888595581,-0.8573589324951172,0.3778407573699951,-0.5959179401397705,-0.11639976501464844,-0.06356760859489441,-0.7006693684614925,1.1833864215911907,0.48271705312969826,-0.8503997194489201,-0.12401775630104028,-0.8062196967793083,0.16819777897065213,2,2,0
Grocery,42,12345,4205,10489,84237,8,12,11,96,0.030772872269153595,3,True,0.8122196793556213,0.8157837986946106,0.7771525382995605,0.1866004914045334,0.19685907661914825,0.19758538901805878,0.20798464119434357,-0.010258585214614868,-0.01098489761352539,-0.02138414978981018,-0.00014066696166992188,-0.003299900097772479,-0.00957374339888159,-0.010311834620037777,-0.019885578018919367,-0.010234072978296802,-0.01096558066878772,-0.021336032968316897,-0.00013637932123237474,0,0,0
Grocery,42,12345,1675,719,3095,1,1,5,10,0.1414213627576828,2,True,0.9997530579566956,0.9570419788360596,0.9718093276023865,0.0007021345663815737,0.00048494499060325325,0.00036566724884323776,0.0002469711471349001,0.00021718957577832043,0.0003364673175383359,0.0004551634192466736,-9.849347406998277e-05,-0.09763136506080627,0.00026643787996975636,0.0004840195888213051,0.0007504574687910616,0.00020986296479680492,0.000285539825373211,0.0003289354419483932,-0.00016646734822162268,3,3,3
Grocery,42,12345,9559,9746,75982,12,12,38,25,0.03244428336620331,3,True,0.9948071837425232,0.9322089552879333,0.9665127992630005,0.005708344746381044,0.005637934897094965,0.005271582398563623,0.005206359550356865,7.04098492860794e-05,0.00043676234781742096,0.0005019851960241795,-5.187001079320908e-06,-0.005139881744980812,7.123652028388189e-05,0.0004545236047718376,0.0005257601250557194,7.048504386338508e-05,0.00043637562610377925,0.0005012834196580405,-5.577250309123842e-06,3,3,3
Grocery,42,12345,7820,13207,111196,9,15,7,360,0.019920477643609047,2,False,0.949615478515625,0.5619275569915771,0.6456018686294556,7.042150974273682,7.0434184074401855,7.1272687911987305,7.128558158874512,-0.0012674331665039062,-0.08511781692504883,-0.08640718460083008,-2.193450927734375e-05,-0.0001269413623958826,-0.0012628712262161045,-0.08508379991598754,-0.08634667114220367,-0.0012679653667433137,-0.08511951981741119,-0.08640906285713973,-2.1577672985231833e-05,0,0,0
Grocery,42,12345,5485,8821,65018,8,12,3,87,0.06189844384789467,1,True,0.8813356161117554,0.7249566316604614,0.46645641326904297,0.11632433533668518,0.1291118562221527,0.11262713372707367,0.12631677091121674,-0.01278752088546753,0.0036972016096115112,-0.009992435574531555,-0.0009021162986755371,-0.03407147899270058,-0.011612105700956056,0.00568357791819381,-0.005928527782762247,-0.012728041725440646,0.003575989421571614,-0.00988895779186632,-0.0007369054879972875,2,2,2
Grocery,42,12345,9064,10478,84145,12,12,5,18,0.10540925711393356,2,True,0.9254128932952881,0.9754313826560974,0.9184162616729736,0.09918004274368286,0.08482230454683304,0.0920410230755806,0.07751525193452835,0.014357738196849823,0.007139019668102264,0.02166479080915451,0.0001680329442024231,0.003893115557730198,0.01624995283132832,0.008682942922009756,0.024932895753338073,0.014199291763413127,0.007024567550843677,0.02129659738600009,7.273807174328593e-05,3,3,3
Grocery,42,12345,1396,1782,7585,0,0,6,4,0.20412413775920868,2,True,0.9939554333686829,0.9715030789375305,0.94447261095047,0.016288766637444496,0.011126614175736904,0.00910853873938322,0.006062925793230534,0.005162152461707592,0.0071802278980612755,0.010225840844213963,-0.002116539515554905,-0.09378401935100555,0.006336469437310488,0.009829678473834574,0.016166147911145068,0.0049838051853870495,0.006465790549923556,0.008078777560982964,-0.003370818174327642,3,3,3
Grocery,42,12345,9596,8746,64150,12,12,10,10,0.10000000149011612,3,True,0.994264543056488,0.9874598979949951,0.7507877349853516,0.006609720177948475,0.006087926682084799,0.006238984875380993,0.00575196323916316,0.0005217934958636761,0.000370735302567482,0.0008577569387853146,-3.4771859645843506e-05,-0.019866276532411575,0.0005474357136119166,0.0003894024955392191,0.0009368382091511351,0.0005205052946072498,0.0003691298373502774,0.0008487146345585493,-4.092049739897786e-05,3,3,3
Grocery,42,12345,11440,10838,89452,13,13,5,16,0.11180339753627777,2,True,0.9194129705429077,0.9548831582069397,0.7970975637435913,0.12026205658912659,0.10163512825965881,0.09961596876382828,0.08401989936828613,0.018626928329467773,0.02064608782529831,0.036242157220840454,-0.0030308589339256287,-0.04013575613498688,0.022316118681114272,0.023223575786660337,0.0455396944677746,0.01831023416587746,0.02041601397976052,0.034768563459770974,-0.003957684685867005,3,3,3
Grocery,42,12345,12720,3788,18616,14,4,2,371,0.03671115264296532,1,True,0.9102880954742432,0.8993790149688721,0.5636147856712341,0.0818200558423996,0.08160628378391266,0.09421320259571075,0.09399402141571045,0.00021377205848693848,-0.012393146753311157,-0.012173965573310852,5.409121513366699e-06,0.00021827789896633476,0.00023164745010303712,-0.011074692512166898,-0.010843045062063858,0.00021360759400268462,-0.012332670061139419,-0.012126388080096931,-7.3256129601972225e-06,1,1,1
Grocery,42,12345,6439,13207,111135,11,15,2,360,0.03726780042052269,1,True,0.7850441336631775,0.7446321249008179,0.8344801664352417,0.2358139455318451,0.23613302409648895,0.24150404334068298,0.24201533198356628,-0.00031907856464385986,-0.005690097808837891,-0.006201386451721191,-0.00019221007823944092,-0.01574128307402134,-0.00028290524080331475,-0.004581924366112955,-0.004864829606916268,-0.00031920386408784587,-0.005640076065567579,-0.006125662811546734,-0.00016638288189130875,0,0,0
Grocery,42,12345,7917,7433,52308,9,9,2,99,0.07106690853834152,1,True,0.507314920425415,0.9646350145339966,0.8283504247665405,0.8451788425445557,0.8003886938095093,0.7210662364959717,0.678623378276825,0.04479014873504639,0.12411260604858398,0.1665554642677307,-0.002347290515899658,-0.006997266318649054,0.05240549855904074,0.13490880142095074,0.18731429997999155,0.044636953766551246,0.12365959600921801,0.16512056568622988,-0.0031759840895393826,3,3,3
Grocery,42,12345,1665,7779,54973,1,9,5,15,0.1154700443148613,2,True,0.9753419756889343,0.9805486798286438,0.8277583718299866,0.03514459356665611,0.034013859927654266,0.025800330564379692,0.024967024102807045,0.0011307336390018463,0.00934426300227642,0.010177569463849068,-0.0002974271774291992,-0.014401457272469997,0.0012202829973504163,0.014147343274459063,0.01536762627180948,0.001128832287892417,0.007780708136092875,0.00831776445526877,-0.0005917759687165212,3,3,3
Grocery,42,12345,8774,6742,46328,12,9,1,5,0.4472135901451111,0,True,0.6932844519615173,0.9834734201431274,0.9078789949417114,0.3531445562839508,0.24340493977069855,0.573556125164032,0.36631491780281067,0.10973961651325226,-0.22041156888008118,-0.013170361518859863,0.09750159084796906,0.2839949429035187,0.19596385215384815,-0.09859300235824234,0.09737084979560567,0.06484030021075679,-0.2399474495322366,-0.11742892302589691,0.05767822629558289,1,1,1
Grocery,42,12345,15801,16101,136584,17,17,7,2,0.26726123690605164,2,True,0.9748983979225159,0.9744751453399658,0.76728355884552,0.056461650878190994,0.09086520969867706,0.016570676118135452,0.025422001257538795,-0.03440355882048607,0.03989097476005554,0.0310396496206522,0.025552235543727875,0.2425825297832489,-0.025114935830868622,0.07140013253330889,0.04628519670244026,-0.032582789055432694,0.025139430499752646,0.026490828964367236,0.03393418752004729,2,2,3
Grocery,42,12345,171,907,3753,1,1,2,10,0.22360679507255554,1,True,0.9887964725494385,0.961563229560852,0.9442219138145447,0.038180723786354065,0.023152032867074013,0.01868351921439171,0.011266776360571384,0.015028690919280052,0.019497204571962357,0.026913948357105255,-0.007611947134137154,-0.12389266490936279,0.019454598409809586,0.028416292959137498,0.047870891368947094,0.014150541976157366,0.01651379173537708,0.016438571805112413,-0.014225761906422031,3,3,2
Grocery,42,12345,16261,10423,83635,19,12,4,4,0.25,1,True,0.9853109121322632,0.920674204826355,0.8370411396026611,0.01940738596022129,0.024391205981373787,0.012125588953495026,0.014798042364418507,-0.004983820021152496,0.007281797006726265,0.004609343595802784,0.0023113666102290154,0.13697010278701782,-0.003123704164828415,0.009395228854950415,0.006271524690121997,-0.004569180040788362,0.006826223188661542,0.00417386930625345,0.001916826158380269,2,2,2
Grocery,42,12345,16630,16412,138177,17,17,4,5,0.22360679507255554,1,True,0.9962711334228516,0.9770282506942749,0.9685290455818176,0.00882050022482872,0.009984903037548065,0.0033333711326122284,0.00373582704924047,-0.001164402812719345,0.005487129092216492,0.0050846729427576065,0.0007619466632604599,0.06492269039154053,-0.0008928977942548294,0.009096951364065256,0.008204053569810427,-0.0011371464266045433,0.0038306925458135898,0.003592461236418978,0.000898915117209932,2,2,2
Grocery,42,12345,7821,8821,65026,11,12,3,87,0.06189844384789467,1,True,0.3529953956604004,0.7423408031463623,0.6638947129249573,0.8743301630020142,0.9281259775161743,0.9829205274581909,1.0413002967834473,-0.053795814514160156,-0.10859036445617676,-0.1669701337814331,-0.004583954811096191,-0.013917920179665089,-0.05060168251858079,-0.10176909426189107,-0.15237077678047184,-0.05373265582087079,-0.10845221668467965,-0.16639126537701254,-0.0042063928714621,0,0,0
Grocery,42,12345,8131,7516,52928,10,10,31,13,0.04981354996562004,3,True,0.9999963045120239,0.9192871451377869,0.9583833813667297,4.887569048150908e-06,4.410734163684538e-06,4.172316494077677e-06,3.6954811548639555e-06,4.7683488446637057e-07,7.152525540732313e-07,1.1920878932869527e-06,4.547473508864641e-13,1.8993904404851492e-07,5.208994208708417e-07,8.234716373259713e-07,1.3443710581968132e-06,4.931123004274844e-07,7.53254931361992e-07,1.160304764565423e-06,-8.606246722405347e-08,3,3,3
