epoch,train_total_loss,train_ce_loss,train_aux_loss,train_acc,val_acc,val_macro_f1,lr,patience_left,common_loss,orth_loss,recon_loss,common_sim,private_sim,c_norm,pt_norm,pv_norm,cp_overlap_t,cp_overlap_v
82,0.727700,0.694059,0.033642,0.784465,0.544391,0.395595,0.001000,17,0.373637,0.000777,0.087204,0.626363,-0.001424,4.617831,5.527748,4.281486,0.018515,0.020848
83,0.690525,0.656978,0.033548,0.789963,0.544691,0.407603,0.001000,16,0.365878,0.000793,0.087407,0.634122,-0.014094,4.686193,5.610634,4.300862,0.018413,0.021302
84,0.685228,0.651378,0.033849,0.786664,0.527295,0.427378,0.001000,15,0.375800,0.000783,0.087752,0.624200,-0.029955,4.634715,5.682120,4.297029,0.018160,0.021281
85,0.665766,0.631975,0.033791,0.809957,0.538392,0.435771,0.001000,14,0.374421,0.000757,0.087650,0.625579,-0.009230,4.605933,5.646720,4.266650,0.018879,0.020011
86,0.616711,0.583231,0.033480,0.824353,0.535393,0.425467,0.001000,13,0.365717,0.000744,0.087194,0.634283,-0.006181,4.654893,5.622161,4.246684,0.018805,0.019760
87,0.641034,0.607337,0.033697,0.805058,0.541692,0.406567,0.001000,12,0.371069,0.000733,0.087561,0.628931,-0.028299,4.643938,5.687319,4.244362,0.018019,0.020198
88,0.599627,0.565915,0.033713,0.815255,0.521596,0.436362,0.001000,11,0.366149,0.000713,0.087942,0.633851,-0.024517,4.673967,5.712751,4.244931,0.018163,0.019576
89,0.593605,0.559693,0.033912,0.831551,0.535993,0.435595,0.001000,10,0.377417,0.000729,0.087854,0.622583,-0.015103,4.592469,5.699795,4.221621,0.018868,0.019306
90,0.578390,0.544337,0.034053,0.830051,0.522196,0.406263,0.001000,9,0.374027,0.000707,0.088553,0.625973,-0.019338,4.607984,5.740619,4.220500,0.018563,0.019038
91,0.602957,0.568833,0.034124,0.815955,0.519496,0.420047,0.001000,8,0.375160,0.000702,0.088713,0.624840,-0.027451,4.615008,5.728693,4.211205,0.018269,0.019182
92,0.638585,0.604302,0.034283,0.804359,0.533293,0.431336,0.001000,7,0.374696,0.000720,0.089273,0.625304,-0.017872,4.621801,5.747437,4.223263,0.018696,0.019243
93,0.538008,0.503680,0.034328,0.842747,0.527894,0.433277,0.001000,6,0.378417,0.000727,0.089174,0.621583,-0.011516,4.601969,5.688412,4.193695,0.019164,0.018964
94,0.521064,0.486447,0.034617,0.857243,0.529094,0.426565,0.001000,5,0.390121,0.000742,0.089357,0.609879,-0.014117,4.538799,5.719985,4.185359,0.019586,0.018931
95,0.523134,0.488468,0.034667,0.850545,0.529994,0.425275,0.001000,4,0.388029,0.000743,0.089662,0.611971,-0.026262,4.548809,5.789022,4.189798,0.019740,0.018794
96,0.479772,0.445145,0.034627,0.868939,0.525195,0.402116,0.001000,3,0.385050,0.000729,0.089729,0.614950,-0.031483,4.563963,5.792746,4.161618,0.019320,0.018851
97,0.485656,0.451144,0.034512,0.857543,0.520096,0.437655,0.001000,2,0.375396,0.000661,0.089992,0.624604,-0.033787,4.587375,5.814432,4.143490,0.018226,0.018136
98,0.445636,0.411167,0.034469,0.884035,0.526995,0.435235,0.001000,1,0.375655,0.000653,0.089833,0.624345,-0.018868,4.562728,5.810017,4.132422,0.018420,0.017701
